start_date,issue_date,estimated_work_cost,issued_permit_cost,building_type_description,building_category_description,work_nature
2012-05-02,2012-05-02,10000.0,125.0,Résidentiel,3 Logements,"En arrière du batiment, remplacer les six fenetres et au puits intérieur remplacer les trois fenetres, sans changement aux ouvertures."
2007-04-05,2007-04-19,640000.0,5330.0,Résidentiel,5 à 11 Logements ,"BÂTIMENT RÉSIDENTIEL 4 ÉTAGES,  8 LOGEMENTS AVEC STATIONNEMENT INTÉRIEUR ET EXTÉRIEUR"
2005-03-29,2005-04-05,75000.0,562.5,Résidentiel,1 Logement,"CONSTRUIRE UN 2E ETAGE , MODIFIER LA STRUCTURE EXISTANTE ET FAIRE DES TRAVAUX EN SOUS-OEUVRE SOUS 3 SECTIONS DU MUR DE FONDATIONS."
2005-04-08,2005-04-15,98000.0,735.0,Commercial,Edifice à bureau,"Au 14ième étage, aménager une suite en bureau pour la Société de Developpement de Montréal."
2006-08-03,2006-08-03,3000.0,100.0,Résidentiel,3 Logements,AU DEUXIÈME ET TROISIÈME ÉTAGE; RÉDUIRE LA GRANDEUR DES BALCONS ET CONSERVER LA STRUCTURE EXISTANTE.  TRAVAUX INCLUANT NOUVEAUX GARDE-CORPS ET ALUMINIUM DE RECOUVREMENT POUR LE FASCIA.
2005-08-31,2005-08-31,50000.0,375.0,Commercial,Commercial,AU 20E ÉTAGE RÉAMÉNAGEMENT D'UNE PARTIE DE L'AIRE DE PLANCHER DES BUREAUX DE RIGHT MANAGEMENT.
2005-02-04,2005-02-04,12000.0,90.0,Résidentiel,5 à 11 Logements ,AMÉNAGER 1 LOGEMENT ADDITIONNEL AU SOUS SOL SANS TRAVAUX EXTÉRIEUR
2006-02-23,2006-03-30,50000.0,375.0,Résidentiel,1 Logement,transformer batiment de 2 logements en une maison unifamiliale et conserver  une unité de stationnement intérieure.
2006-09-08,2007-01-12,2500.0,100.0,Résidentiel,1 Logement,"Au sous-sol, remplacer 5 fenêtres à glissières en pvc dans les mêmes ouvertures."
2002-07-02,2002-07-29,958533.0,7289.0,Résidentiel,Dépendance,CONSTRUCTION D'UN BÂTIMENT DE 9 LOGEMENTS -
2002-07-02,2002-07-29,1350800.0,10181.0,Résidentiel,Dépendance,"CONSTRUCTION D'UN BÂTIMENT DE 3 ÉTAGES DE 12 LOGEMENTS, COMBUSTIBLE"
2005-03-07,2005-04-12,10000.0,125.0,Résidentiel,3 Logements,"FACADE, REMPLACER BRIQUE PAR BRIQUE AU 2E ET 3E ETAGE. AU 2E ETAGE, REMPLACER LES PORTES. AU RC REMPL BLOC."
2004-12-10,2004-12-22,10000.0,75.0,Résidentiel,3 Logements,Construire une cour anglaise en façade du bâtiment. Ajouter une porte menant au sous-sol.
2005-05-04,2005-05-09,19000.0,142.5,Résidentiel,Dépendance,PISCINE CREUSEE DE 14PI PAR 17PI PAR 28PI DANS COUR ARRIERE
2005-02-07,2005-02-07,10000.0,75.0,Résidentiel,3 Logements,au rc reamenager le logement.
2004-09-23,2005-01-22,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-01-22,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-01-22,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-01-22,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2004-11-27,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2004-11-27,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2004-11-27,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2004-11-27,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2005-11-10,2005-11-10,20000.0,150.0,Commercial,Mixte,AU RDC AMÉNAGER DES BUREAUX EN REMPLACEMENT D'UN LOGEMENT EXISTANT.
2004-10-15,2004-10-15,19209.0,50.0,Résidentiel,4 Logements,"Installation de pieux sous la façade avant, arrière et côté gauche."
2006-02-24,2006-02-24,30000.0,247.5,Résidentiel,1 Logement,"AGRANDISSEMENT DU BALCON, CAHNGEMENT DES FENÊTRES DANS MÊME OUVERTURES ET RÉAMÉNAGEMENT MINEUR DU DEUXIÈME."
1992-03-26,1992-06-17,25000.0,150.0,Commercial,Commercial,INSTALLER PLATE-FORME ELEVATRICE  A TRAJECTOIRE VERTICALE               POUR HANDICAPE
1992-12-22,1993-04-05,75000.0,450.0,Commercial,Commercial,AMENAGEMENT DE BUREAUX AU 2E ETAGE SANS CHANGEMENT A LA STRUCTURE
2004-08-13,2004-11-04,70000.0,525.0,Résidentiel,1 Logement,AGRANDIR L'AIRE DU BATIMENT DE 30.02m² DANS LA MARGE LATÉRALE/DROITE.INSTALER APPAREIL A COMBUSTION/SOLIDE AU RC. RELOCALISER L'UNITÉ DE STATIONNEMENT DANS LA MARGE LATÉRAL DU CÔTÉ EST.
2005-02-17,2005-03-09,250000.0,1875.0,Industriel,Industriel,"AU RC, AGRANDIR SUITE 13 À MÊME SUITE 14 EN ENLEVANT UN MUR ET RÉAMÉNAGER CETTE SUITE, TEL QUE PLANS"
2004-08-26,2004-11-25,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-08-26,2004-11-25,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT.         1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2006-09-06,2006-09-06,36000.0,270.0,Résidentiel,2 Logements,"COTÉ DROIT ET ARRIERE SUR LES  2 ETAGES,REMPLACER LA BRIQUE PAR UNE NOUVELLE BRIQUE"
2005-06-20,2005-06-20,8800.0,66.0,Résidentiel,4 Logements,"AGRANDIR EN AIRE DU BÂTIMENT (4.53 M.C.) EN SAILLIE DE 2.5M MAXIMUM, SOUS LE NOUVEAU PERRON DE BÉTON AVANT."
2004-08-26,2005-01-07,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-08-26,2005-01-07,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2005-02-11,2005-02-11,1.0,300.0,Commercial,Edifice à bureau,"2 ième étage, aménager la suite 2030 en bureau pour la cie Orsyp Logiciels inc."
2005-03-22,2005-03-22,80000.0,600.0,Commercial,Commercial,"Au ss et Rc, Réaménagement intérieur du restaurant."
2004-09-23,2004-12-03,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2004-12-03,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2004-12-03,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2005-07-21,2005-07-21,50000.0,375.0,Commercial,Commercial,"LOCAL #129,REAMENAGEMENT INTERIEUR DU LOCAL"
2004-09-23,2004-12-07,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2005-01-29,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2005-01-29,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2005-01-29,320000.0,1320.0,Résidentiel,4 Logements,CONSTRUCTION D'UN BATIMENT ISOLE/2 ETAGE AVEC SS/3 MEZZANINE.4 LOGEMENTS(MAISON/VILLE).4 UNITÉS/STATIONNEMENTS INTERIEUR ARRIERE.(MODELE A ).
2004-09-23,2004-11-25,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2004-11-25,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-02-19,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT.         1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-02-19,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT.         1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-02-19,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-02-19,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2006-11-24,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-02-14,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2005-07-21,2005-07-21,500.0,25.0,Résidentiel,1 Logement,Abattage (1) arbre
2006-01-26,2006-04-07,200000.0,1500.0,Commercial,Commercial,"SUITE À LA RÉUNIFICATION DE TROIS BÂTIMENTS, REFAIRE LA FACADE DU FUTUR HÔTEL."
2005-02-16,2005-02-16,40000.0,300.0,Commercial,Commercial,AU RC AMENAGER CINQ NOUVELLES SALLES DE CONFÉRENCES
2006-10-06,2007-04-26,1.0,570.0,Résidentiel,2 Logements,"LOTISSEMENT (2062780022)REMEMBREMENT DE 4 LOTS, 2 LOTS A MTL-EST ET 2 DANS M-H-M POUR CONSTRUCTION FUTURE"
2005-07-21,2005-07-21,1700.0,75.0,Résidentiel,1 Logement,"A l'arrière, changer le revêtement au niveau du rez-de-chaussée, nouveau revêtement de bois"
2005-03-10,2005-03-10,10000.0,300.0,Commercial,Mixte,"AU RC, AMENAGER UN ÉPICERIE DANS LA SUITE 103."
2009-07-09,2009-07-09,3000.0,110.0,Commercial,Mixte,"À L'ARRIÈRE, AU DEUXIÈME ÉTAGE, REMPLACER UNE PORTE-PATIO DANS LA MÊME OUVERTURE."
2006-08-08,2006-08-08,7000.0,52.5,Résidentiel,2 Logements,AU RDC RÉFECTION DE LA CUISINE ET DE LA SALLE DE BAIN. AUCUN CHANGEMENT DE DIVISION.
2006-01-09,2006-01-09,4000.0,70.0,Commercial,Mixte,REAMÉNAGEMENT DU LOCAL POUR UN CLUB VIDEO EN REMPLACEMENT D'UN TAILLEUR
2004-11-10,2004-11-10,,0.01,Résidentiel,2 Logements,"Démolir hangar dans cour arrière, installer nouvel escalier, construire abri pour l'accès à la cave et travaux connexes"
2006-03-02,2006-03-09,19000.0,142.5,Résidentiel,2 Logements,"En Facade clanranald Remplacer 8 fenetres dans meme ouverture, sur coté droit Isabella, Remplacer 12 fenetres dans meme ouverture."
2006-02-21,2006-03-20,9000.0,100.0,Résidentiel,2 Logements,"Dans tout le bâtiment, réaménagement sans changement de configuration des pièces. Au sous-sol, remplacement d'une porte dans la même ouverture."
2006-02-16,2006-02-16,95000.0,783.75,Commercial,Edifice à bureau,"Niveau 8, Bloc C, réaménager les bureaux de la suite C-800 pour la cie MCAP."
2005-03-10,2005-03-10,40000.0,300.0,Commercial,Commercial,"AMÉNAGER SUITE  #115, POUR ASPIRATEUR P.B."
2006-03-17,2006-03-20,7000.0,52.5,Résidentiel,2 Logements,"EN FAÇADE, CHANGER 4 FENÊTRES (ALUMINIUM BLANC) ET TROIS LINTEAU (MÊME MOTIF) DANS LES OUVERTURES EXISTANTES."
2005-11-22,2005-11-22,250.0,70.0,Commercial,Commercial,"DU CÔTÉ SUD, OBTURER UNE OUVERTURE TEL QUE PLAN."
2005-04-21,2005-04-21,35000.0,50.0,Commercial,Mixte,renouvellement du permis # 6379-04: agrandissement arrière un étage.
2004-09-23,2005-01-31,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-01-31,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2004-09-23,2005-01-31,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2006-10-23,2006-10-23,2174.0,100.0,Résidentiel,1 Logement,Agrandir une fenêtre sur la façade arrière au rez-de-chaussée.
2007-06-08,2007-06-08,2500.0,110.0,Résidentiel,1 Logement,SUR LA FAÇADE DU BATIMENT REFAIRE LE BALCON EXISTANT AUX MEMES DIMENSIONS ET REFECTION DU TROITTOIR.
1993-05-05,1993-10-13,15000.0,90.0,Commercial,Mixte,AMENAGER LOCAL COMMERCIAL 2537 (TRAITEUR) AU REZ-DE-CHAUSSEE.
2004-09-23,2005-01-31,90000.0,365.0,Résidentiel,1 Logement,CONSTRUCTION D'UN BATIMENT JUMELÉ /2 ÉTAGE AVEC SS. 1 LOGEMENT. 1 UNITÉ DE STATIONNEMENT INTERIEUR ARRIERE.( MODELE B )
2005-04-14,2005-04-14,3000.0,300.0,Commercial,Commercial,AMÉNAGER UN CAFÉ-TERRASSE EN COURS AVANT.
2006-01-24,2006-02-03,3000.0,25.0,Résidentiel,Unifamiliale,CONSTRUCTION D'UNE MARQUISE DANS LA MARGE AVANT DE 6.5' DE PROFONDEUR PAR 10' DE LARGEUR.
2005-02-24,2005-02-24,300000.0,105.0,Résidentiel,1 Logement,Renouveller le permis de construction #300000544904: cottage détaché avec garage double intégré avec foyer au bois.
2006-04-11,2006-04-11,15000.0,112.5,Résidentiel,2 Logements,"AU 2E ÉTAGE, RÉAMÉNAGEMENT DU LOGEMENT TEL QUE PLAN."
2005-02-24,2005-02-24,4200.0,75.0,Résidentiel,2 Logements,"A L'ARRIERE, DEMOLIR LE HANGAR, INSTALLER NOUVEL ESCALIER ET REMPLACER LES GARDE-CORPS DES BALCONS."
2006-01-24,2006-01-24,20000.0,250.0,Commercial,Commercial,AU RDC AMÉNAGER DEUX SUITES (BUREAUX) EN REMPLACEMENT D'UNE BANQUE.
2005-02-11,2005-03-07,9000.0,67.5,Résidentiel,3 Logements,"En cour arière, démolir le garage attaché au batiment principal et l'escalier d'issue. Construire nouvel escalier d'issue hélicoidal et paliers en fer forgé."
2005-03-09,2005-03-09,10467.0,78.0,Résidentiel,3 Logements,Remplacer les portes et fenêtres dans les ouvertures existantes.
2005-11-07,2005-12-16,300000.0,650.0,Résidentiel,1 Logement,CONSTRUCTION D'UNE RÉSIDENCE UNIFAMILIALE DE DEUX ÉTAGES AVEC GARAGE DOUBLE INTÉGRÉ
2012-06-12,2012-07-05,339250.0,3019.33,Résidentiel,1 Logement,CONSTRUCTION D'UNE RÉSIDENCE UNIFAMILIALE DE DEUX ÉTAGES AVEC GARAGE DOUBLE INTÉGRÉ
2005-02-08,2005-02-08,15000.0,112.5,Résidentiel,1 Logement,"Transformer 2 logements en 1, installer nouvel escalier intérieur."
1996-06-04,1996-06-11,2800.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 24'., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., FILTREUR ET PONT-SOLEIL: 6'-6"" MIN."
1996-06-05,1996-06-06,5500.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., CHANGER LA PORTE DE GARAGE, DEUX"
2006-02-23,2006-02-23,650.0,75.0,Résidentiel,12 Logements +,"ABATTRE UNE ÉPINETTE DE 50 CM DE DIAMÈTRE, DANS LA COUR AVANT, DU CÔTÉ GAUCHE DE LA FAÇADE."
2005-01-27,2005-02-10,1.0,300.0,Gouvernemental,Edifice du culte,Modification de la distance limitative de la facade de rayonnement arr.
2005-07-21,2005-09-07,66666.0,500.0,Résidentiel,1 Logement,"AGRANDISSEMENT EN SUPERFICIE DE PLANCHER EN AJOUTANT UNE MEZZANINE DE 19'-5"" X 17' SUR LE TOIT EXISTANT ET INSTALLATION D'UN PUITS DE LUMIERE."
2005-04-11,2005-04-11,18600.0,140.0,Résidentiel,1 Logement,piscine creusé
2006-03-16,2006-03-16,10000.0,100.0,Résidentiel,3 Logements,AU 2E ETAGE REMPLACER LES ENDUITS SANS MODIFICATION AUXCLOISONS NI A LA STRUCTURE
2005-03-31,2005-03-31,20000.0,150.0,Résidentiel,4 Logements,"AU SOUS-SOL, FAIRE DES TRAVAUX DE DÉGARNISSAGE, NETTOYAGE ET RÉPARATIONS DES MURS ET FONDATIONS."
2003-03-17,2005-09-23,3778000.0,28460.0,Industriel,Industriel,CONSTRUCTION D'UN BÂTIMENT INDUSTRIEL DE UN ÉTAGE DE 15 264.21 m² POUR UN ENTREPÔT ET BUREAUX (CAMCO) .STATIONNEMENT EN COUR AVANT DE 1376 m². 20 QUAI DE CHARGEMENT DE GRANDE DIMENSION COUR LATÉRAL.
2004-11-23,2004-11-23,7706.0,57.79,Résidentiel,4 Logements,"au sous-sol refaire les empattements, renforcir la structure et resurfaçage du mur avant gauche par l'intérieur"
2007-11-08,2007-11-08,10000.0,110.0,Résidentiel,3 Logements,"DANS LE VIDE SANITAIRE, CONSOLIDER LA POUTRE MAÎTRESSE EXISTANTE ET RENFORCIR LES SOLIVES ENDOMMAGÉES."
2006-02-13,2006-02-13,7000.0,52.5,Résidentiel,1 Logement,"AU 2ème Étage, REMPLACER LE MUR PORTEUR DU LOGEMENT PAR UNE STRUCTURE À BASE DE POTEAUX-POUTRE."
2005-07-21,2005-11-11,6500.0,50.0,Institutionnels,Église et Lieux de culte,ABATTAGE DE 21 ARBRES morts DANS LE CIMETIÈRE COTE-DES-NEIGES.  RAPPORT D'INGÉNIEUR FORESTIER INCLUS. LISTE DES ARBRES À ABATTRE.
2013-06-14,2013-06-14,3000.0,130.0,Résidentiel,1 Logement,Agrandir la terrasse au toit existante tel que documents approuvés
2005-02-07,2005-02-11,7500.0,25.0,Résidentiel,1 Logement,INSTALLATION D'UN PUIT
2004-08-23,2004-10-30,3000.0,70.0,Commercial,Mixte,"RÉUNIR DEUX BATIMENTS EN UN(COMPTE FONCIER 39671965/39671960).AMENAGER  LA BOULAGERIE/TRAITEUR ""PAN-DEL INC.""AU SS. TEL QUE PLANS. ( PP27-0014 )"
2005-03-31,2005-03-31,500.0,50.0,Résidentiel,1 Logement,"Dans la cour arriere sur terrain privé, abattre 2 arbres."
2004-03-02,2007-01-08,65000.0,487.5,Industriel,Dépendance,AMENAGER UNE GUERITE DE 22' X 15' AVEC SALLE DE TOILETTE SANS OBSTACLE POUR LE STATIONNEMENT DU CÔTÉ EST DU BÂTIMENT .
2010-02-17,2010-05-13,290000.0,2479.5,Résidentiel,1 Logement,Unifamilial isolé de 2 étages avec une unité de stationnement intérieur sur le lot 4 056 166.  Modèle A
1993-06-02,1993-06-07,140000.0,430.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 7 DECEMBRE 93, CONSTRUCTION D'UNE RESIDENCE UNIFA-, MILIALE DE DEUX ETAGES AVEC GARAGE, DOUBLE INTEGRE., CORRECTION SUR PLAN APPROUVE AVEC"
1994-11-01,1994-11-11,4000.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BOIS, TRAITE DE 10.97 X 4.87 M A .51 M DU, SOL., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1994-11-03,1994-11-07,5000.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., CHANGER TROIS FENETRES ET LA PORTE-, PATIO., DOIT ETRE CONFORME AU C.N.B. 1990"
1993-06-04,1993-06-07,10500.0,42.0,Résidentiel,Permis ancien système,"EXPIRATION DU PERMIS 7 DECEMBRE 93, CONSTRUCTION D'UNE PISCINE CREUSEE, DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., CONST.:FOND DE BETON, MUR D'ACIER"
1996-06-03,1996-06-06,5800.0,25.0,Résidentiel,Permis ancien système,"RENOVATION EXTERIEUR D'UNE RESIDEN-, CE EXISTANTE., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX., CHANGER SIX FENETRES ET UNE PORTE-"
1996-06-03,1996-06-06,1500.0,25.0,Résidentiel,Permis ancien système,"CONSTRUCTION D'UN PATIO DE BOIS, TRAITE DE 1.82 X 4.87 M A .91 M DU, SOL AVEC RAMPE DE .91 M DE HAUTEUR., DOIT ETRE CONFORME AU C.N.B. 1990, ET AUX REGLEMENTS MUNICIPAUX."
1996-06-03,1996-06-06,5100.0,25.0,Résidentiel,Permis ancien système,"INSTALLATION D'UNE PISCINE HORS-, TERRE DE 18'., DOIT ETRE CONFORME A L'ARTICLE, 3.3.4 DU REGLEMENT DE ZONAGE 319., FILTREUR ET PONT-SOLEIL: 6'-6"" MIN."
2007-03-29,2007-07-09,50000.0,412.5,Institutionnels,Église et Lieux de culte,En Facade au Rc. Ajouter une marquise et réparation à la structure.
2006-06-05,2006-06-05,1450.0,50.0,Résidentiel,1 Logement,ABATTRE UN ARBRE DE 46po DE DIAMÈTRE EN COUR ARRIÈRE.
2006-07-20,2006-08-28,17000.0,130.0,Résidentiel,1 Logement,"EN COUR  ARRIÈRE, IMPLANTER UNE PISCINE CREUSÉE DE 14' X 26', TEL QUE PLAN."
2005-04-12,2005-05-30,637778.0,4833.33,Résidentiel,5 à 11 Logements ,Bâtiment de 3 étages contigu - 8 logements et 4 unités de stationnement extérieur
2006-03-30,2007-07-12,7000.0,300.0,Commercial,Mixte,EN COUR AVANT AMÉNAGER UN CAFÉ-TERRASSE AVEC CONSTRUCTION
2006-01-24,2006-08-22,206666.0,1600.0,Résidentiel,4 Logements,Bâtiment résidentiel contigu de 3 étages et 3 logements avec un logement supplémentaire en sous-sol.
2007-03-06,2007-03-06,15000.0,300.0,Industriel,Mixte,Réaménagement intérieur du 200 rue Rioux
2005-07-27,2005-08-12,5000.0,70.0,Commercial,Mixte,"Aménager le local du sous-sol comme restaurant sans cuisson, débit de boissons alcooliques et salle de spectacles (salle polyvalente)"
2005-02-17,2005-09-03,290000.0,2475.0,Résidentiel,5 à 11 Logements ,"AGRANDISSEMENT DU BATIMENT DU CÔTÉ NORD DE 2 ETAGE AVEC SS, 3 LOGEMENTS, 3 FOYER AU GAZ NATUREL. COURS ANGLAISE EN FACADE AU SS. 4 UNITÉS DE STATIONNEMENTS ARRIERE."
2006-08-21,2006-08-21,6500.0,50.0,Résidentiel,5 à 11 Logements ,"EN COUR ARRIÈRE, REFAIRE LES BALCONS ET GARDE-CORPS TELS QUE L'EXISTANT."
2014-12-15,2016-04-20,,2600.0,Commercial,Poste d'essence,"Bâtiment commercial de 1 étage (poste d'essence, kiosque de vente)."
2006-02-21,2006-03-16,20000.0,200.0,Résidentiel,3 Logements,AMÉNAGER UN LOGEMENT EN SOUS-SOL ADJACENT AU GARAGE
2005-12-21,2006-01-27,249000.0,1867.5,Commercial,Commercial,"AU 6E ÉTAGE,SUITE 600,AMÉNAGER LES BUREAUX DE HILL ET KNOWLTON,DUCHARME,PERRON.AUCUN TRAVAIL EXTÉRIEUR."
2006-02-03,2006-02-03,15000.0,300.0,Commercial,Commercial,RÉAMÉNAGEMENT MINEUR AU R.C.  (NOUVELLE SALLE DE TOILETTE ET ENLEVER UNE CLOISON)
2005-07-21,2006-07-26,20000.0,150.0,Commercial,Mixte,"RESTAURER LES FENETRES(6)EN FACADE POUR UN CONDO(#1),AU 2E ET 3E ÉTAGE."
